"LAF","ST","AST","REV-ST","REV-AST","TMP","channel","start_time","end_time","source_file"
977.336,1041.56,950.803,3485.99,3347.34,20.98,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
977.59,1041.31,949.869,3487.09,3347.74,20.894,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
977.844,1041.03,949.405,3487.48,3346.6,20.834,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
978.098,1040.97,949.997,3488.1,3347.72,20.909,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
978.353,1041.06,950.75,3489.27,3351.05,21.033,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
978.607,1041.24,951.171,3490.5,3353.8,21.1,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
978.861,1041.19,951.287,3491.51,3355.44,21.133,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
979.115,1040.6,950.054,3491.74,3354.85,21.045,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
979.369,1040.11,948.058,3490.88,3350.4,20.801,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
979.624,1040.38,947.596,3489.9,3345.58,20.629,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
979.878,1040.78,948.518,3490.13,3345.99,20.687,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
980.132,1040.91,949.218,3491.3,3349.74,20.813,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
980.386,1040.96,949.721,3492.63,3352.83,20.905,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
980.64,1041.02,950.586,3494.01,3355.9,21.028,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
980.895,1041,950.799,3495.15,3358.71,21.097,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
981.149,1040.47,949.082,3495,3356.96,20.937,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
981.403,1039.64,946.01,3493.22,3349.23,20.554,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
981.657,1038.98,943.212,3491.05,3339.71,20.145,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
981.911,1038.65,941.397,3489.65,3332.46,19.842,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
982.166,1038.27,940.406,3489.17,3328.31,19.682,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
982.42,1037.63,939.439,3489.07,3326.11,19.588,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
982.674,1037.22,938.677,3488.86,3324.44,19.512,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
982.928,1036.96,938.229,3488.63,3323.23,19.465,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
983.182,1036.64,937.461,3488.47,3321.61,19.379,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
983.437,1036.4,936.478,3487.92,3318.53,19.238,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
983.691,1036.39,935.936,3487.23,3316.15,19.141,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
983.945,1036.45,936.09,3487.24,3316.11,19.149,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
984.199,1036.58,936.688,3488.09,3317.92,19.222,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
984.453,1036.81,937.429,3489.35,3321.03,19.324,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
984.708,1037.11,938.712,3490.8,3325.54,19.504,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
984.962,1037.4,940.365,3492.54,3331.76,19.758,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
985.216,1037.79,941.611,3494.37,3337.89,19.961,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
985.47,1038.07,942.243,3495.97,3341.74,20.06,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
985.724,1038.18,942.54,3497.18,3343.93,20.106,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
985.979,1038.26,943.145,3497.9,3346.13,20.197,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
986.233,1038.47,944.38,3498.76,3350,20.379,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
986.487,1038.6,945.775,3500.12,3355.46,20.612,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
986.741,1038.49,946.437,3501.08,3359.62,20.772,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
986.995,1038.28,946.321,3501.27,3361.23,20.817,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
987.25,1038.24,946.698,3501.61,3362.38,20.879,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
987.504,1038.47,947.023,3502.4,3364.22,20.919,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
987.758,1038.14,946.026,3502.9,3364.34,20.842,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
988.012,1037.63,944.686,3502.57,3361.12,20.681,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
988.266,1037.29,943.858,3501.98,3357.61,20.552,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
988.521,1037.11,942.637,3501.54,3354.93,20.392,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
988.775,1036.53,940.634,3500.7,3350.42,20.151,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
989.029,1036.01,939.264,3499.73,3345.39,19.955,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
989.283,1035.86,939.056,3499.67,3343.73,19.905,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
989.537,1035.81,939.658,3500.61,3345.46,19.99,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
989.792,1035.91,940.581,3501.85,3348.78,20.126,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
990.046,1036,941.017,3502.91,3352.27,20.227,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
990.3,1036.12,941.01,3503.51,3353.89,20.244,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
990.554,1036.03,940.774,3503.79,3353.92,20.222,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
990.808,1035.47,940.093,3504.07,3353.35,20.183,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
991.063,1034.89,938.795,3504.06,3351.21,20.052,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
991.317,1034.41,936.835,3503.48,3346.87,19.806,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
991.571,1034.07,935.662,3502.48,3341.93,19.616,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
991.825,1033.98,935.736,3502,3340.13,19.595,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
992.079,1034.14,936.409,3502.73,3342.28,19.684,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
992.334,1034.3,937.095,3504.06,3345.64,19.792,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
992.588,1034.52,937.575,3505.45,3348.68,19.864,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
992.842,1034.7,937.944,3506.58,3350.95,19.916,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
993.096,1034.69,937.755,3507.05,3352.02,19.916,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
993.35,1034.19,937.002,3506.88,3351.36,19.874,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
993.605,1033.66,936.191,3506.52,3349.65,19.806,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
993.859,1033.35,935.856,3506.41,3348.6,19.775,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
994.113,1033.31,935.789,3506.71,3348.92,19.773,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
994.367,1033.25,935.57,3507.22,3349.59,19.762,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
994.621,1033.07,934.851,3507.53,3349.12,19.689,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
994.876,1032.8,934.155,3507.68,3347.48,19.598,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
995.13,1032.72,934.182,3507.9,3346.33,19.571,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
995.384,1032.91,934.75,3508.26,3347.31,19.626,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
995.638,1032.9,935.107,3508.7,3349.57,19.71,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
995.892,1032.55,934.386,3509,3349.89,19.672,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
996.147,1032.08,932.468,3508.53,3346.05,19.438,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
996.401,1031.65,930.163,3507.08,3338.99,19.103,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
996.655,1031.16,928.617,3505.44,3332.47,18.865,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
996.909,1031.01,928.144,3504.48,3329.18,18.769,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
997.163,1031.05,928.254,3504.56,3328.85,18.765,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
997.418,1031.05,928.7,3505.44,3330.21,18.822,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
997.672,1031.32,930.119,3506.84,3334.23,19.006,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
997.926,1031.97,932.66,3509,3342.27,19.354,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
998.18,1032.52,934.738,3511.65,3351.7,19.69,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
998.434,1032.43,934.808,3513.3,3356.96,19.802,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
998.689,1031.96,933.451,3512.96,3355.49,19.682,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
998.943,1031.48,932.016,3511.64,3350.77,19.494,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
999.197,1031.08,930.89,3510.67,3346.72,19.337,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
999.451,1030.65,929.647,3510.26,3343.3,19.174,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
999.705,1030.64,928.511,3509.88,3339.74,18.981,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
999.96,1030.6,927.971,3509.21,3336.81,18.872,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1000.214,1030.49,927.659,3508.83,3335.19,18.818,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1000.468,1030.3,927.386,3509.07,3334.53,18.785,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1000.722,1030.39,927.344,3509.44,3334.45,18.761,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1000.976,1030.1,927.263,3509.46,3334.66,18.784,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1001.231,1029.85,927.662,3509.59,3335.61,18.865,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1001.485,1029.95,929.277,3510.78,3339.65,19.089,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1001.739,1030.47,931.442,3513.15,3347.76,19.408,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1001.993,1030.77,932.323,3515.39,3355.26,19.609,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1002.247,1030.84,931.843,3516.37,3357.12,19.582,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1002.502,1030.94,932.063,3516.63,3356.23,19.564,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1002.756,1031.27,933.396,3517.59,3359.15,19.716,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1003.01,1031.57,934.976,3519.36,3365.93,19.977,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1003.264,1031.8,936.152,3521.04,3372.52,20.203,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1003.518,1031.74,936.729,3522.3,3376.81,20.346,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1003.773,1031.56,936.339,3523.02,3377.96,20.336,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1004.027,1031.24,934.783,3522.67,3375.03,20.145,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1004.281,1030.88,933.401,3521.43,3369.74,19.935,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1004.535,1030.78,934.081,3520.99,3368.23,19.98,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1004.789,1030.93,935.675,3522.56,3373.56,20.222,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1005.044,1031.11,936.715,3524.95,3380.26,20.423,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1005.298,1031.04,936.641,3526.16,3382.63,20.454,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1005.552,1030.53,935.134,3525.52,3380.19,20.306,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1005.806,1029.96,933.275,3523.7,3374.21,20.064,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1006.06,1029.82,932.203,3522.17,3368.34,19.856,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1006.315,1029.68,931.536,3521.62,3365.56,19.744,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1006.569,1029.15,930.591,3521.51,3364.29,19.669,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1006.823,1028.61,929.478,3521.25,3362.11,19.557,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1007.077,1028.28,928.57,3520.84,3358.89,19.423,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1007.331,1027.92,927.379,3520.51,3355.63,19.262,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1007.586,1027.48,925.988,3520.16,3352.24,19.085,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1007.84,1027.38,924.712,3519.87,3348.43,18.877,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1008.094,1027.36,923.874,3519.83,3345.34,18.716,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1008.348,1027.25,923.67,3519.98,3344.09,18.67,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1008.602,1026.93,923.266,3520.1,3344.05,18.654,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1008.857,1026.33,921.951,3519.93,3342.41,18.54,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1009.111,1026.01,920.663,3519.36,3338.31,18.349,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1009.365,1025.98,920.039,3518.77,3334.5,18.205,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1009.619,1025.86,919.694,3518.44,3332.49,18.137,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1009.873,1025.57,919.271,3518.29,3331.73,18.106,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1010.128,1025.29,918.857,3518.37,3331.48,18.081,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1010.382,1025.1,918.804,3518.57,3331.4,18.086,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1010.636,1025.05,918.994,3518.94,3331.95,18.113,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1010.89,1024.91,918.804,3519.71,3333.2,18.12,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1011.144,1024.71,918.231,3520.44,3333.97,18.085,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1011.399,1024.44,917.866,3520.83,3333.89,18.061,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1011.653,1024.33,917.769,3521.2,3333.92,18.053,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1011.907,1024.33,917.751,3521.54,3334.3,18.053,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1012.161,1024.25,917.837,3521.88,3335.04,18.079,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1012.415,1023.95,917.768,3522.22,3335.86,18.112,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1012.67,1023.71,917.406,3522.23,3335.91,18.099,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1012.924,1023.89,917.274,3522.03,3335.52,18.065,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1013.178,1024.09,917.485,3522.27,3335.87,18.071,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1013.432,1024.18,917.748,3523.04,3337,18.099,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1013.686,1024.23,917.708,3523.88,3337.87,18.093,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1013.941,1024.24,917.115,3524.34,3337.29,18.008,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1014.195,1024.09,916.305,3524.19,3335.01,17.887,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1014.449,1023.89,916.134,3523.61,3332.94,17.847,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1014.703,1023.7,916.279,3523.3,3333.09,17.888,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1014.957,1023.48,916.195,3523.57,3334.38,17.927,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1015.212,1023.13,915.674,3523.98,3334.75,17.907,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1015.466,1022.74,915.176,3524.42,3334.53,17.876,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1015.72,1022.52,915.094,3525.06,3335.07,17.884,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1015.974,1022.49,915.444,3525.8,3336.65,17.944,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1016.228,1022.42,916.073,3526.58,3339.06,18.056,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1016.483,1022.34,916.668,3527.46,3342.01,18.176,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1016.737,1022.48,917.139,3528.38,3344.91,18.263,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1016.991,1022.72,917.527,3529.28,3347.32,18.321,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1017.245,1022.67,917.921,3530.06,3349.35,18.398,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1017.499,1022.73,918.412,3530.8,3351.39,18.475,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1017.753,1022.85,918.779,3531.82,3353.51,18.531,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
1018.008,1022.87,918.777,3532.82,3355.09,18.546,"2","2025-10-26T14:01:24.464Z","2025-10-26T14:13:25.212Z","channel 3_UTC_20251026_140124.464.xml"
