"LAF","ST","AST","REV-ST","REV-AST","TMP","channel","start_time","end_time","source_file"
324.348,3502.69,3176.54,1410.62,1191.38,10.778,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
324.602,3502.14,3176.56,1410.46,1191.28,10.795,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
324.856,3501.53,3175.59,1410.3,1190.63,10.748,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
325.11,3500.63,3173.55,1410.09,1189.32,10.635,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
325.365,3499.13,3169.4,1409.68,1187.42,10.452,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
325.619,3497.34,3163.39,1409.33,1186,10.256,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
325.873,3495.89,3158.39,1409.33,1185.42,10.117,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
326.127,3495.13,3155.67,1409.66,1185.34,10.038,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
326.381,3494.82,3154.6,1410.02,1185.67,10.019,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
326.636,3494.57,3154.63,1410.24,1186.3,10.057,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
326.89,3494.22,3154.96,1410.45,1186.88,10.102,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
327.144,3493.8,3154.93,1410.92,1187.68,10.14,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
327.398,3493.78,3155.73,1411.56,1189.25,10.235,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
327.652,3494.45,3159.24,1412.15,1191.46,10.433,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
327.907,3495.32,3164.45,1412.54,1193.09,10.642,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
328.161,3495.84,3168.31,1412.78,1193.68,10.759,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
328.415,3495.87,3169.49,1413.05,1193.93,10.791,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
328.669,3495.6,3169.37,1413.31,1194.12,10.792,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
328.923,3495.22,3168.91,1413.47,1194.28,10.791,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
329.178,3494.85,3168.29,1413.71,1194.41,10.778,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
329.432,3494.56,3168,1413.92,1194.68,10.784,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
329.686,3494.38,3168.12,1414.01,1194.99,10.808,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
329.94,3494.1,3168,1413.98,1195.08,10.82,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
330.194,3493.51,3167.44,1413.95,1195.06,10.82,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
330.449,3492.85,3166.83,1413.99,1195.34,10.837,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
330.703,3492.43,3167.02,1414.22,1195.86,10.875,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
330.957,3492.34,3167.86,1414.57,1196.45,10.92,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
331.211,3492.35,3168.47,1414.81,1196.81,10.947,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
331.465,3492.22,3168.53,1414.94,1196.71,10.937,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
331.72,3491.73,3167.84,1414.98,1196.15,10.888,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
331.974,3490.91,3165.65,1414.88,1195,10.775,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
332.228,3489.8,3161.76,1414.66,1193.59,10.612,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
332.482,3488.5,3156.92,1414.52,1192.11,10.419,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
332.736,3487.36,3152.34,1414.63,1191.36,10.265,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
332.991,3486.6,3149.4,1414.9,1191.54,10.202,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
333.245,3486.37,3148.89,1415.26,1192.33,10.228,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
333.499,3486.66,3150.15,1415.71,1193.5,10.31,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
333.753,3487.12,3152.34,1416.17,1194.64,10.41,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
334.007,3487.34,3154.56,1416.61,1195.45,10.495,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
334.262,3487.3,3156.06,1417.08,1196.14,10.556,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
334.516,3487.38,3156.96,1417.51,1196.84,10.602,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
334.77,3487.57,3157.95,1417.74,1197.37,10.647,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
335.024,3487.41,3158.77,1417.85,1197.82,10.698,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
335.278,3487.07,3159.11,1417.98,1197.84,10.709,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
335.533,3486.83,3158.78,1417.88,1196.8,10.639,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
335.787,3486.13,3156.43,1417.5,1194.77,10.474,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
336.041,3484.51,3150.57,1416.99,1192.29,10.212,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
336.295,3482.4,3142.92,1416.49,1189.97,9.926,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
336.549,3480.3,3135.96,1416.01,1187.98,9.68,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
336.804,3478.37,3129.56,1415.62,1186.36,9.464,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
337.058,3476.87,3123.96,1415.44,1185.55,9.305,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
337.312,3476.16,3121.04,1415.55,1186.03,9.271,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
337.566,3476.09,3121.75,1415.97,1187.14,9.346,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
337.82,3476.26,3124.32,1416.47,1188.26,9.459,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
338.075,3476.57,3126.68,1416.85,1189.38,9.571,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
338.329,3476.98,3128.76,1417.12,1190.46,9.676,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
338.583,3477.31,3130.78,1417.43,1191.13,9.751,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
338.837,3477.37,3132.14,1417.67,1191.32,9.784,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
339.091,3477.16,3131.94,1417.83,1191.49,9.787,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
339.346,3477.1,3131.57,1418.09,1192.03,9.802,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
339.6,3477.29,3132.43,1418.52,1192.84,9.851,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
339.854,3477.66,3134.03,1418.96,1193.54,9.908,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
340.108,3478.08,3135.17,1419.27,1194.07,9.948,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
340.362,3478.3,3135.61,1419.52,1194.46,9.966,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
340.617,3478.28,3136.14,1419.68,1194.46,9.971,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
340.871,3477.86,3135.86,1419.57,1193.37,9.905,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
341.125,3476.81,3132.36,1419.39,1192.04,9.754,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
341.379,3475.68,3128.17,1419.47,1192.09,9.668,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
341.633,3475.32,3127.48,1419.91,1193.39,9.723,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
341.888,3475.73,3130.04,1420.52,1194.94,9.854,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
342.142,3476.42,3133.33,1421.08,1196.82,10.024,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
342.396,3477.18,3136.91,1421.68,1199.01,10.219,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
342.65,3477.87,3141.31,1422.41,1200.94,10.411,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
342.904,3478.31,3145.32,1422.95,1201.87,10.541,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
343.159,3478.44,3147.51,1423.07,1201.43,10.559,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
343.413,3478.13,3146.71,1422.79,1199.48,10.425,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
343.667,3476.97,3141.55,1422.15,1196.28,10.129,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
343.921,3474.88,3132.4,1421.41,1192.7,9.729,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
344.175,3472.31,3121.49,1421.03,1190.02,9.334,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
344.43,3470.2,3112.7,1421.03,1189,9.079,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
344.684,3469.38,3109.27,1421.03,1189,9.006,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
344.938,3469.29,3108.75,1421.09,1188.97,8.989,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
345.192,3469.05,3108.01,1421.39,1189.25,8.977,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
345.446,3468.99,3108.12,1421.77,1190.64,9.057,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
345.701,3469.59,3110.95,1422.14,1192.28,9.21,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
345.955,3470.18,3114.71,1422.41,1193.1,9.338,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
346.209,3470.04,3116.37,1422.6,1193.18,9.38,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
346.463,3469.49,3115.64,1422.87,1193.05,9.349,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
346.717,3469.06,3114.37,1423.14,1193.27,9.325,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
346.972,3468.69,3113.79,1423.36,1193.61,9.329,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
347.226,3468.31,3113.68,1423.51,1193.67,9.331,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
347.48,3467.91,3113.77,1423.42,1193.23,9.318,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
347.734,3467.07,3111.97,1423.31,1192.89,9.273,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
347.988,3466.11,3109.64,1423.64,1193.73,9.273,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
348.243,3465.87,3110.96,1424.17,1195.35,9.395,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
348.497,3466.28,3114.59,1424.59,1196.73,9.554,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
348.751,3466.79,3117.46,1424.81,1197.69,9.673,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
349.005,3466.97,3119.39,1424.98,1198.19,9.746,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
349.259,3466.63,3119.88,1425.16,1198.02,9.744,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
349.514,3466.04,3118.75,1425.22,1197.45,9.685,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
349.768,3465.3,3116.6,1425.23,1196.66,9.59,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
350.022,3464.46,3113.76,1425.28,1195.7,9.464,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
350.276,3463.56,3110.77,1425.19,1194.89,9.354,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
350.53,3462.64,3108.02,1424.97,1194.41,9.282,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
350.785,3461.98,3105.63,1425.05,1194.65,9.246,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
351.039,3461.83,3104.78,1425.46,1195.52,9.263,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
351.293,3462.1,3106.25,1425.85,1196.79,9.362,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
351.547,3462.6,3109.16,1426.18,1197.75,9.476,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
351.801,3462.89,3111.54,1426.48,1197.71,9.512,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
352.056,3462.51,3111.42,1426.44,1196.7,9.45,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
352.31,3461.39,3107.96,1426.16,1195.67,9.329,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
352.564,3460.13,3104.05,1426.12,1195.56,9.249,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
352.818,3459.66,3102.94,1426.33,1195.94,9.245,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
353.072,3459.84,3103.96,1426.62,1196.61,9.297,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
353.327,3460,3105.41,1427.03,1197.75,9.388,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
353.581,3460.09,3107.1,1427.44,1199,9.494,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
353.835,3460.4,3109.52,1427.88,1200.26,9.613,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
354.089,3460.86,3112.04,1428.39,1201.48,9.725,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
354.343,3461.26,3114.6,1428.71,1202.32,9.824,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
354.598,3461.33,3116.57,1428.9,1202.62,9.884,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
354.852,3461.08,3116.88,1429,1202.58,9.89,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
355.106,3460.69,3115.72,1428.97,1202.33,9.853,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
355.36,3460.16,3114.09,1429.02,1201.95,9.793,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
355.614,3459.44,3112.31,1429.28,1201.9,9.743,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
355.869,3458.93,3111.24,1429.59,1202.48,9.75,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
356.123,3458.76,3111.81,1429.8,1203.2,9.806,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
356.377,3458.57,3112.91,1429.92,1203.37,9.845,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
356.631,3458.09,3112.46,1430.05,1203.08,9.817,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
356.885,3457.49,3110.77,1430.24,1203.03,9.771,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
357.14,3457.09,3109.99,1430.4,1203.55,9.787,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
357.394,3456.94,3110.87,1430.6,1204.29,9.854,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
357.648,3456.91,3112.26,1430.91,1204.94,9.919,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
357.902,3456.91,3113.21,1431.14,1205.26,9.954,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
358.156,3456.49,3112.97,1431.11,1205.08,9.946,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
358.411,3455.75,3111.5,1431.11,1204.49,9.883,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
358.665,3455.04,3109.47,1431.28,1203.81,9.79,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
358.919,3454.3,3107.07,1431.3,1203.35,9.71,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
359.173,3453.58,3104.94,1431.21,1203,9.651,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
359.427,3453.04,3103.22,1431.19,1202.56,9.588,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
359.682,3452.65,3101.48,1431.18,1202.01,9.514,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
359.936,3452.06,3099.73,1431.21,1201.74,9.46,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
360.19,3451.32,3098.24,1431.39,1201.7,9.425,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
360.444,3451.03,3097.87,1431.41,1201.39,9.399,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
360.698,3450.92,3097.03,1431.06,1200.14,9.313,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
360.953,3450,3092.72,1430.91,1198.85,9.139,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
361.207,3448.61,3088.01,1431.24,1199.1,9.043,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
361.461,3447.96,3087.43,1431.63,1200.5,9.118,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
361.715,3448.12,3090.15,1432.03,1202.23,9.283,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
361.969,3448.61,3093.72,1432.63,1204.05,9.458,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
362.224,3449.45,3098,1433.18,1206.03,9.66,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
362.478,3450.56,3102.66,1433.49,1207.75,9.859,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
362.732,3451.36,3106.47,1433.74,1208.85,10.003,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
362.986,3451.64,3108.91,1434.06,1209.56,10.093,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
363.24,3451.6,3110.27,1434.4,1209.87,10.132,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
363.495,3451.33,3110.82,1434.41,1209.74,10.144,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
363.749,3450.87,3110.5,1434.18,1209.26,10.126,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
364.003,3450.12,3109.18,1433.96,1208.37,10.06,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
364.257,3448.89,3106.08,1433.73,1206.72,9.906,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
364.511,3447.33,3100.98,1433.44,1204.82,9.691,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
364.766,3445.75,3094.92,1433.18,1203.41,9.484,"0","2025-10-26T14:49:23.184Z","2025-10-26T15:01:24.170Z","channel 1_UTC_20251026_144923.184.xml"
