"LAF","ST","AST","REV-ST","REV-AST","TMP","start_time","datetime","label","leg","depth_m","depth_ft"
62.38,3367.5,2970.7,3887.46,3422.23,10.828,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",54.38,178.4120792
62.634,3366.79,2970.16,3887.56,3422.51,10.835,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",54.634,179.24541256
62.888,3365.13,2968.84,3887.48,3422.51,10.841,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",54.888,180.07874592
63.142,3364.55,2968.17,3886.74,3422,10.84,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",55.142,180.91207928
63.397,3364.66,2968.17,3886.72,3422.14,10.841,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",55.397,181.74869348
63.651,3363.96,2967.6,3887.78,3423.08,10.842,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",55.651,182.58202684
63.905,3362.97,2966.6,3888.51,3423.73,10.839,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",55.905,183.4153602
64.159,3362.82,2966.37,3888.82,3424.08,10.838,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",56.159,184.24869356
64.413,3362.58,2966.33,3889.97,3425.11,10.843,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",56.413,185.08202692
64.668,3361.33,2965.3,3891.43,3426.31,10.843,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",56.668,185.91864112
64.922,3360.42,2964.33,3891.31,3426.32,10.841,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",56.922,186.75197448
65.176,3361,2964.77,3890.51,3425.95,10.848,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",57.176,187.58530784
65.43,3361.34,2965.32,3891.37,3426.78,10.856,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",57.43,188.4186412
65.684,3360.13,2964.41,3892.93,3427.94,10.856,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",57.684,189.25197456
65.939,3359.29,2963.28,3892.77,3427.84,10.846,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",57.939,190.08858876
66.193,3359.93,2963.52,3892.03,3427.36,10.841,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",58.193,190.92192212
66.447,3359.59,2963.48,3893.01,3428.07,10.845,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",58.447,191.75525548
66.701,3357.71,2962.04,3894.45,3429.1,10.845,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",58.701,192.58858884
66.955,3356.5,2960.9,3894.2,3428.92,10.844,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",58.955,193.4219222
67.21,3356.63,2960.72,3893.3,3428.44,10.843,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",59.21,194.2585364
67.464,3356.34,2960.38,3893.56,3428.82,10.845,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",59.464,195.09186976
67.718,3355.48,2959.6,3894.35,3429.5,10.843,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",59.718,195.92520312
67.972,3355.49,2959.4,3894.83,3429.93,10.837,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",59.972,196.75853648
68.226,3355.84,2959.45,3895.62,3430.59,10.829,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",60.226,197.59186984
68.481,3354.85,2958.78,3896.72,3431.45,10.832,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",60.481,198.42848404
68.735,3353.61,2957.85,3896.99,3431.59,10.835,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",60.735,199.2618174
68.989,3353.79,2957.91,3896.61,3431.24,10.832,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",60.989,200.09515076
69.243,3353.91,2958.11,3897.04,3431.69,10.836,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",61.243,200.92848412
69.497,3352.51,2957.07,3898.21,3432.58,10.838,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",61.497,201.76181748
69.752,3351.05,2955.53,3898.38,3432.67,10.83,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",61.752,202.59843168
70.006,3350.71,2955.01,3897.58,3432.2,10.829,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",62.006,203.43176504
70.26,3350.32,2954.59,3897.44,3432.24,10.831,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",62.26,204.2650984
70.514,3349.12,2953.68,3897.75,3432.5,10.835,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",62.514,205.09843176
70.768,3349.04,2953.36,3897.58,3432.57,10.833,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",62.768,205.93176512
71.023,3349.95,2953.89,3897.81,3433.26,10.837,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",63.023,206.76837932
71.277,3349.28,2953.72,3899.37,3434.79,10.853,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",63.277,207.60171268
71.531,3347.85,2952.81,3900.96,3435.93,10.856,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",63.531,208.43504604
71.785,3348.2,2952.85,3901.69,3436.41,10.845,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",63.785,209.2683794
72.039,3349.01,2953.29,3902.65,3437.27,10.838,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",64.039,210.10171276
72.294,3347.35,2952.04,3904.24,3438.44,10.838,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",64.294,210.93832696
72.548,3344.31,2949.72,3904.75,3438.53,10.839,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",64.548,211.77166032
72.802,3342.88,2948.44,3903.48,3437.57,10.843,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",64.802,212.60499368
73.056,3343.25,2948.25,3902.34,3437.14,10.842,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",65.056,213.43832704
73.31,3343.41,2947.9,3902.51,3437.51,10.834,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",65.31,214.2716604
73.565,3343.78,2948.14,3903.34,3438.27,10.832,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",65.565,215.1082746
73.819,3344.76,2949.25,3904.52,3439.66,10.847,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",65.819,215.94160796
74.073,3344.33,2949.05,3905.99,3441.15,10.857,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",66.073,216.77494132
74.327,3342.36,2947.41,3906.59,3441.52,10.856,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",66.327,217.60827468
74.581,3341.81,2946.77,3905.87,3440.73,10.848,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",66.581,218.44160804
74.836,3342.4,2947.13,3905.56,3440.49,10.844,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",66.836,219.27822224
75.09,3341.04,2946.09,3906.59,3441.34,10.847,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",67.09,220.1115556
75.344,3338.47,2943.73,3906.93,3441.23,10.835,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",67.344,220.94488896
75.598,3338.54,2943.32,3905.85,3440.04,10.815,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",67.598,221.77822232
75.852,3340.07,2944.53,3906.22,3440.56,10.816,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",67.852,222.61155568
76.107,3339.43,2944.14,3908.65,3442.87,10.825,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",68.107,223.44816988
76.361,3337.41,2942.43,3909.45,3443.62,10.828,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",68.361,224.28150324
76.615,3337.18,2942.16,3907.78,3442.45,10.834,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",68.615,225.1148366
76.869,3337.52,2942.62,3907.14,3442.24,10.847,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",68.869,225.94816996
77.123,3336.18,2941.71,3908.07,3443.16,10.857,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",69.123,226.78150332
77.378,3334.62,2940.32,3907.82,3443.02,10.858,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",69.378,227.61811752
77.632,3335.15,2940.4,3906.81,3442.28,10.851,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",69.632,228.45145088
77.886,3335.15,2940.24,3907.59,3442.9,10.845,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",69.886,229.28478424
78.14,3332.52,2938.04,3909,3443.89,10.842,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",70.14,230.1181176
78.394,3330.24,2936.01,3908.33,3443.24,10.84,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",70.394,230.95145096
78.649,3330.63,2936.21,3907.26,3442.52,10.841,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",70.649,231.78806516
78.903,3330.86,2936.43,3908.51,3443.76,10.845,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",70.903,232.62139852
79.157,3329.32,2935.27,3910.3,3445.16,10.847,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",71.157,233.45473188
79.411,3329.15,2934.75,3910.12,3444.92,10.834,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",71.411,234.28806524
79.665,3330.51,2935.6,3909.51,3444.48,10.826,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",71.665,235.1213986
79.92,3330.27,2935.54,3910.09,3445.05,10.832,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",71.92,235.9580128
80.174,3328.48,2934.35,3910.27,3445.31,10.846,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",72.174,236.79134616
80.428,3327.44,2933.64,3909.3,3444.58,10.855,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",72.428,237.62467952
80.682,3326.95,2933.16,3908.73,3444.11,10.854,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",72.682,238.45801288
80.936,3326.07,2932.13,3909.05,3444.36,10.846,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",72.936,239.29134624
81.191,3325.72,2931.4,3909.02,3444.31,10.834,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",73.191,240.12796044
81.445,3326.56,2932.02,3908.74,3444.13,10.832,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",73.445,240.9612938
81.699,3327.22,2932.63,3909.41,3444.85,10.835,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",73.699,241.79462716
81.953,3326.82,2932.13,3910.59,3446.06,10.836,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",73.953,242.62796052
82.207,3327.28,2932,3910.98,3446.73,10.828,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",74.207,243.46129388
82.462,3328.8,2932.98,3911.99,3447.6,10.818,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",74.462,244.29790808
82.716,3327.31,2932.02,3913.6,3449.68,10.844,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",74.716,245.13124144
82.97,3298.26,2911.45,3912.73,3453.22,11.093,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",74.97,245.9645748
83.224,3182.19,2821.78,3925.6,3472.26,11.66,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",75.224,246.79790816
83.478,3030.77,2694.01,3994.42,3537.55,11.968,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","down",75.478,247.63124152
83.733,2954.2,2620.94,4120.2,3643.68,11.686,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",75.267,246.93898428
83.987,2946.65,2604.23,4223.45,3724.93,11.137,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",75.013,246.10565092
84.241,2950.14,2602.53,4261.6,3753.15,10.863,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",74.759,245.27231756
84.495,2949.34,2601.2,4265.97,3756.02,10.821,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",74.505,244.4389842
84.749,2949.35,2601.45,4263.92,3754.35,10.832,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",74.251,243.60565084
85.004,2949.77,2601.8,4262.85,3753.52,10.834,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",73.996,242.76903664
85.258,2948.41,2600.76,4262.88,3753.64,10.841,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",73.742,241.93570328
85.512,2948.23,2600.31,4262.1,3753.23,10.838,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",73.488,241.10236992
85.766,2948.92,2600.81,4261.29,3752.81,10.841,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",73.234,240.26903656
86.02,2949.14,2600.88,4261.81,3753.55,10.843,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",72.98,239.4357032
86.275,2948.64,2600.46,4262.71,3754.64,10.85,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",72.725,238.599089
86.529,2949.55,2601.42,4263.37,3755.47,10.861,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",72.471,237.76575564
86.783,2951.03,2603,4265.33,3757.06,10.867,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",72.217,236.93242228
87.037,2950.96,2603.17,4268.56,3759.41,10.863,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",71.963,236.09908892
87.291,2950.3,2602.68,4269.96,3760.44,10.862,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",71.709,235.26575556
87.546,2950.88,2603.1,4269.25,3759.88,10.86,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",71.454,234.42914136
87.8,2951,2603.22,4269.57,3760.15,10.86,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",71.2,233.595808
88.054,2949.17,2601.89,4270.83,3761.24,10.869,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",70.946,232.76247464
88.308,2947.88,2600.65,4270.73,3761.34,10.87,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",70.692,231.92914128
88.562,2948.67,2600.77,4270.27,3761.27,10.859,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",70.438,231.09580792
88.817,2948.91,2600.93,4271.24,3762.21,10.859,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",70.183,230.25919372
89.071,2947.83,2600.16,4272.27,3762.91,10.86,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",69.929,229.42586036
89.325,2948.14,2600.36,4272.08,3762.71,10.857,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",69.675,228.592527
89.579,2949.76,2601.54,4272.7,3763.34,10.851,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",69.421,227.75919364
89.833,2949.72,2601.38,4275.14,3765.41,10.845,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",69.167,226.92586028
90.088,2947.9,2599.83,4276.47,3766.56,10.846,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",68.912,226.08924608
90.342,2947.56,2599.34,4275.57,3765.91,10.844,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",68.658,225.25591272
90.596,2948.38,2600.12,4275.33,3765.78,10.847,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",68.404,224.42257936
90.85,2947.67,2599.79,4276.65,3766.89,10.856,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",68.15,223.589246
91.104,2946.67,2598.79,4276.91,3767.12,10.852,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",67.896,222.75591264
91.359,2947.73,2599.46,4275.75,3766.3,10.848,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",67.641,221.91929844
91.613,2948.74,2600.48,4275.96,3766.57,10.854,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",67.387,221.08596508
91.867,2947.43,2599.49,4277.2,3767.56,10.857,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",67.133,220.25263172
92.121,2945.56,2597.73,4276.75,3767.13,10.853,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",66.879,219.41929836
92.375,2945.54,2597.41,4275.47,3766.11,10.845,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",66.625,218.585965
92.63,2945.66,2597.47,4276,3766.59,10.844,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",66.37,217.7493508
92.884,2943.59,2596.17,4277.32,3767.64,10.858,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",66.116,216.91601744
93.138,2941.47,2594.57,4276.92,3767.38,10.869,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",65.862,216.08268408
93.392,2941.47,2594.2,4275.76,3766.63,10.863,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",65.608,215.24935072
93.646,2941.66,2594.24,4275.97,3767,10.863,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",65.354,214.41601736
93.901,2940.87,2593.57,4276.88,3767.86,10.865,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",65.099,213.57940316
94.155,2940.62,2593.55,4277.23,3768.17,10.872,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",64.845,212.7460698
94.409,2941.34,2594.11,4277.94,3768.89,10.872,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",64.591,211.91273644
94.663,2941.08,2593.74,4279.77,3770.45,10.866,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",64.337,211.07940308
94.917,2940.16,2592.81,4280.66,3770.99,10.857,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",64.083,210.24606972
95.172,2940.04,2592.68,4279.43,3770,10.858,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",63.828,209.40945552
95.426,2940.51,2592.94,4278.32,3769.27,10.859,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",63.574,208.57612216
95.68,2940.4,2592.42,4278.54,3769.45,10.845,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",63.32,207.7427888
95.934,2940.32,2591.94,4278.75,3769.63,10.831,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",63.066,206.90945544
96.188,2941.23,2592.58,4278.99,3769.95,10.829,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",62.812,206.07612208
96.443,2941.71,2593.1,4280.49,3771.12,10.828,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",62.557,205.23950788
96.697,2940.18,2592.17,4281.95,3772.12,10.836,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",62.303,204.40617452
96.951,2938.71,2590.97,4281.3,3771.5,10.838,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",62.049,203.57284116
97.205,2939.1,2591.1,4279.74,3770.35,10.836,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",61.795,202.7395078
97.459,2939.28,2591.21,4279.9,3770.6,10.836,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",61.541,201.90617444
97.714,2938.13,2590.27,4281.06,3771.63,10.839,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",61.286,201.06956024
97.968,2937.89,2589.99,4281.38,3772.08,10.841,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",61.032,200.23622688
98.222,2938.89,2590.74,4282.09,3772.85,10.839,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",60.778,199.40289352
98.476,2938.54,2590.44,4283.96,3774.5,10.84,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",60.524,198.56956016
98.73,2936.97,2589.23,4284.55,3775.21,10.85,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",60.27,197.7362268
98.985,2937.38,2589.65,4283.58,3774.64,10.858,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",60.015,196.8996126
99.239,2939.32,2591.07,4284.3,3775.35,10.85,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",59.761,196.06627924
99.493,2939.35,2591.06,4287.07,3777.69,10.847,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",59.507,195.23294588
99.747,2938,2589.86,4288.23,3778.72,10.846,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",59.253,194.39961252
100.001,2937.87,2589.7,4287.28,3778.14,10.851,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",58.999,193.56627916
100.256,2938.17,2590.15,4287.57,3778.65,10.862,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",58.744,192.72966496
100.51,2937.17,2589.44,4289.46,3780.2,10.865,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",58.49,191.8963316
100.764,2936.52,2588.5,4290.2,3780.63,10.849,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",58.236,191.06299824
101.018,2937.6,2589.07,4289.94,3780.52,10.839,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",57.982,190.22966488
101.272,2938.61,2589.71,4291.13,3781.64,10.832,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",57.728,189.39633152
101.526,2937.97,2589.13,4293.09,3783.34,10.831,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",57.474,188.56299816
101.781,2937.62,2589.02,4293.63,3784.04,10.843,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",57.219,187.72638396
102.035,2938.58,2589.93,4293.87,3784.42,10.848,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",56.965,186.8930506
102.289,2938.31,2589.66,4295.7,3785.73,10.841,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",56.711,186.05971724
102.543,2936.24,2587.77,4296.92,3786.45,10.831,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",56.457,185.22638388
102.797,2935.19,2586.85,4295.49,3785.39,10.835,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",56.203,184.39305052
103.052,2935.96,2587.57,4294.38,3784.85,10.846,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",55.948,183.55643632
103.306,2935.73,2587.56,4296.09,3786.25,10.85,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",55.694,182.72310296
103.56,2934.11,2586.56,4297.78,3787.32,10.855,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",55.44,181.8897696
103.814,2934.29,2586.56,4297.52,3787.09,10.85,"2026-07-24T10:55:34.496Z",2026-07-24 07:55:34.496,"2026-07-24 07:55","up",55.186,181.05643624
