LAF,ST,AST,REV-ST,REV-AST,TMP,start_time,depth_m,datetime,label,leg,depth_ft
74.073,3349.16,2917.01,3808.46,3318.25,11.292,2026-07-07T05:00:00Z,65.073,2026-07-07T06:06:26Z,2026-07-07T11:06:00Z,down,213.49410131999997
74.073,3289.76,2866.82,3901.26,3401.77,11.262,2026-07-07T05:00:00Z,65.073,2026-07-07T06:18:29Z,2026-07-07T11:18:00Z,down,213.49410131999997
74.073,3245.08,2830.14,3731.64,3257.3,11.278,2026-07-07T05:00:00Z,65.073,2026-07-07T06:30:32Z,2026-07-07T11:30:00Z,down,213.49410131999997
74.073,3342.55,2918.16,3653.19,3191.55,11.271,2026-07-07T05:00:00Z,65.073,2026-07-07T06:42:36Z,2026-07-07T11:42:00Z,down,213.49410131999997
74.073,3188.42,2786.56,3794.53,3318.62,11.286,2026-07-07T05:00:00Z,65.073,2026-07-07T06:54:39Z,2026-07-07T11:54:00Z,down,213.49410131999997
74.073,3157.2,2761.86,3724.45,3259.68,11.269,2026-07-07T05:00:00Z,65.073,2026-07-07T07:06:42Z,2026-07-07T12:06:00Z,down,213.49410131999997
74.073,3208.52,2807.46,3774.96,3305.23,11.24,2026-07-07T05:00:00Z,65.073,2026-07-07T07:18:45Z,2026-07-07T12:18:00Z,down,213.49410131999997
74.073,3200.62,2803,3648.88,3196.18,11.237,2026-07-07T05:00:00Z,65.073,2026-07-07T07:30:49Z,2026-07-07T12:30:00Z,down,213.49410131999997
74.073,3251.66,2849.02,3676.9,3222.32,11.235,2026-07-07T05:00:00Z,65.073,2026-07-07T07:42:53Z,2026-07-07T12:42:00Z,down,213.49410131999997
74.073,3158.15,2769.02,3831.59,3358.47,11.238,2026-07-07T05:00:00Z,65.073,2026-07-07T07:54:56Z,2026-07-07T12:54:00Z,down,213.49410131999997
74.073,3222.43,2827.14,3591.02,3150.6,11.24,2026-07-07T05:00:00Z,65.073,2026-07-07T08:07:00Z,2026-07-07T13:07:00Z,down,213.49410131999997
74.073,3171.38,2784.49,3856.63,3385.1,11.227,2026-07-07T05:00:00Z,65.073,2026-07-07T08:19:03Z,2026-07-07T13:19:00Z,down,213.49410131999997
74.073,3269.29,2871.97,3765.73,3307.48,11.233,2026-07-07T05:00:00Z,65.073,2026-07-07T08:31:06Z,2026-07-07T13:31:00Z,down,213.49410131999997
74.073,3214.56,2825.12,3832.16,3366.62,11.21,2026-07-07T05:00:00Z,65.073,2026-07-07T08:43:09Z,2026-07-07T13:43:00Z,down,213.49410131999997
74.073,3355.91,2950.45,3856.79,3390.15,11.194,2026-07-07T05:00:00Z,65.073,2026-07-07T08:55:12Z,2026-07-07T13:55:00Z,down,213.49410131999997
