"LAF","ST","AST","REV-ST","REV-AST","TMP","start_time","datetime","label","leg","depth_m","depth_ft"
110.932,3123.86,2711.54,4247.14,3693.12,11.401,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",48.068,157.70341712
111.186,3122.26,2710.14,4247.99,3693.45,11.391,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",47.814,156.87008376
111.44,3121.69,2709.57,4247.28,3692.77,11.387,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",47.56,156.0367504
111.694,3122.99,2710.58,4247.11,3692.71,11.386,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",47.306,155.20341704
111.949,3123.34,2710.89,4248.8,3694.2,11.386,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",47.051,154.36680284
112.203,3122.1,2709.93,4249.76,3695.04,11.39,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",46.797,153.53346948
112.457,3122.21,2709.95,4249.02,3694.76,11.396,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",46.543,152.70013612
112.711,3123.4,2710.83,4249.52,3695.53,11.399,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",46.289,151.86680276
112.965,3122.44,2710.12,4251.83,3697.37,11.399,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",46.035,151.0334694
113.22,3120.15,2708.2,4252.3,3697.75,11.4,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",45.78,150.1968552
113.474,3120.34,2708.01,4250.55,3696.57,11.397,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",45.526,149.36352184
113.728,3122.1,2709.52,4250.64,3696.65,11.396,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",45.272,148.53018848
113.982,3121.61,2709.36,4253.08,3698.21,11.392,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",45.018,147.69685512
114.236,3119.73,2707.75,4253.76,3698.58,11.387,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",44.764,146.86352176
114.491,3119.31,2707.19,4252.29,3697.74,11.391,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",44.509,146.02690756
114.745,3119.62,2707.2,4252.19,3697.99,11.391,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",44.255,145.1935742
114.999,3118.42,2705.92,4253.57,3699.05,11.38,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",44.001,144.36024084
115.253,3116.73,2704.44,4254.07,3699.25,11.375,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",43.747,143.52690748
115.507,3116.53,2704.53,4253.93,3699.06,11.381,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",43.493,142.69357412
115.762,3116.99,2704.98,4254.61,3699.69,11.384,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",43.238,141.85695992
116.016,3116.41,2704.69,4255.39,3700.67,11.397,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",42.984,141.02362656
116.27,3115.9,2704.54,4255.32,3701.3,11.422,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",42.73,140.1902932
116.524,3116.46,2704.8,4255.71,3702.3,11.43,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",42.476,139.35695984
116.778,3116.22,2704.29,4257.31,3703.6,11.418,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",42.222,138.52362648
117.033,3114.93,2703.15,4257.83,3703.68,11.409,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",41.967,137.68701228
117.287,3114.98,2703.22,4256.63,3702.9,11.416,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",41.713,136.85367892
117.541,3116.26,2704.41,4256.8,3703.51,11.429,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",41.459,136.02034556
117.795,3116.32,2704.44,4259.21,3705.64,11.429,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",41.205,135.1870122
118.049,3115.67,2704.01,4260.95,3707.02,11.431,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",40.951,134.35367884
118.304,3116.09,2704.34,4261.39,3707.64,11.435,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",40.696,133.51706464
118.558,3116.72,2703.96,4262.78,3708.79,11.405,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",40.442,132.68373128
118.812,3115.88,2702.37,4264.48,3709.17,11.353,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",40.188,131.85039792
119.066,3114.56,2701.06,4264.37,3707.82,11.319,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",39.934,131.01706456
119.32,3114.68,2701.13,4263.61,3706.67,11.307,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",39.68,130.1837312
119.575,3114.88,2701.4,4264.26,3707.27,11.311,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",39.425,129.347117
119.829,3113.39,2700.29,4265.11,3708.19,11.321,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",39.171,128.51378364
120.083,3112.39,2699.53,4264.25,3707.76,11.331,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",38.917,127.68045028
120.337,3113.66,2700.91,4263.26,3707.43,11.352,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",38.663,126.84711692
120.591,3114.71,2702.13,4264.46,3709.06,11.375,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",38.409,126.01378356
120.846,3113.83,2701.47,4266.19,3710.86,11.385,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",38.154,125.17716936
121.1,3112.51,2700.28,4266.16,3710.89,11.385,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",37.9,124.343836
121.354,3111.73,2699.62,4265.52,3710.48,11.389,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",37.646,123.51050264
121.608,3110.61,2698.76,4265.56,3710.75,11.397,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",37.392,122.67716928
121.862,3109.85,2698.15,4265.33,3710.76,11.403,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",37.138,121.84383592
122.117,3110.77,2698.6,4264.86,3710.62,11.399,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",36.883,121.00722172
122.371,3111.71,2699.33,4265.74,3711.73,11.404,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",36.629,120.17388836
122.625,3110.86,2699.22,4267.37,3713.47,11.431,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",36.375,119.340555
122.879,3109.95,2699.15,4267.72,3714.26,11.464,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",36.121,118.50722164
123.133,3110.87,2700.34,4267.77,3715.14,11.495,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",35.867,117.67388828
123.388,3111.69,2701.16,4269.67,3717.39,11.512,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",35.612,116.83727408
123.642,3110.63,2700.47,4272.12,3719.59,11.521,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",35.358,116.00394072
123.896,3109.99,2699.92,4273.07,3720.49,11.523,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",35.104,115.17060736
124.15,3110.69,2700.43,4273.96,3721.32,11.521,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",34.85,114.337274
124.404,3110.3,2700.02,4275.8,3722.9,11.518,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",34.596,113.50394064
124.659,3108.53,2698.54,4276.26,3723.53,11.525,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",34.341,112.66732644
124.913,3108.27,2698.17,4274.95,3722.82,11.53,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",34.087,111.83399308
125.167,3109.38,2699.24,4275.05,3723.07,11.537,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",33.833,111.00065972
125.421,3108.81,2699.1,4277.35,3724.8,11.542,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",33.579,110.16732636
125.675,3106.95,2697.6,4278.39,3725.61,11.543,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",33.325,109.333993
125.93,3106.8,2697.03,4277.35,3725.03,11.537,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",33.07,108.4973788
126.184,3107.39,2697.42,4277.45,3725.36,11.539,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",32.816,107.66404544
126.438,3106.44,2696.88,4279.19,3726.79,11.546,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",32.562,106.83071208
126.692,3105.13,2695.96,4279.74,3727.34,11.554,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",32.308,105.99737872
126.946,3105.36,2696.32,4279.09,3727.05,11.565,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",32.054,105.16404536
127.201,3105.64,2696.67,4279.65,3727.77,11.574,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",31.799,104.32743116
127.455,3104.29,2695.41,4281.2,3729.15,11.572,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",31.545,103.4940978
127.709,3102.77,2693.83,4281.25,3729.08,11.561,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",31.291,102.66076444
127.963,3103.07,2693.68,4280.13,3728.16,11.55,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",31.037,101.82743108
128.217,3103.44,2693.68,4280.5,3728.5,11.54,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",30.783,100.99409772
128.472,3102.5,2692.75,4281.79,3729.27,11.528,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",30.528,100.15748352
128.726,3101.92,2692.32,4281.51,3728.77,11.525,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",30.274,99.32415016
128.98,3102.69,2693.29,4281,3728.57,11.54,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",30.02,98.4908168
129.234,3102.91,2693.89,4282.35,3730.28,11.564,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",29.766,97.65748344
129.488,3101.82,2693.25,4283.66,3731.99,11.587,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",29.512,96.82415008
129.743,3101.44,2692.88,4283.26,3732.22,11.599,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",29.257,95.98753588
129.997,3102.43,2693.67,4283.24,3732.6,11.606,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",29.003,95.15420252
130.251,3103.16,2694.62,4284.94,3734.22,11.619,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",28.749,94.32086916
130.505,3103.24,2694.93,4286.53,3735.74,11.629,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",28.495,93.4875358
130.759,3103.24,2695.19,4287.08,3736.44,11.642,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",28.241,92.65420244
131.014,3102.57,2694.89,4287.47,3737.06,11.657,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",27.986,91.81758824
131.268,3100.58,2693.52,4287.45,3737.33,11.675,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",27.732,90.98425488
131.522,3099.64,2692.65,4286.37,3736.95,11.686,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",27.478,90.15092152
131.776,3101.25,2693.87,4286.2,3737.35,11.693,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",27.224,89.31758816
132.03,3102.24,2694.56,4288.64,3739.46,11.687,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",26.97,88.4842548
132.285,3100.52,2693.07,4291.09,3741.08,11.675,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",26.715,87.6476406
132.539,3098.6,2691.44,4290.88,3740.8,11.674,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",26.461,86.81430724
132.793,3098.53,2691.37,4289.53,3740.19,11.687,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",26.207,85.98097388
133.047,3098.7,2691.63,4289.81,3740.76,11.698,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",25.953,85.14764052
133.301,3097.97,2691.08,4290.99,3741.7,11.698,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",25.699,84.31430716
133.556,3097.5,2690.49,4290.98,3741.76,11.694,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",25.444,83.47769296
133.81,3097.53,2690.57,4290.35,3741.55,11.704,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",25.19,82.6443596
134.064,3097.37,2690.6,4290.55,3741.9,11.713,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",24.936,81.81102624
134.318,3097.45,2690.63,4291.13,3742.36,11.711,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",24.682,80.97769288
134.572,3098.67,2691.37,4292.11,3743.15,11.699,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",24.428,80.14435952
134.827,3099.89,2692.25,4294.08,3744.73,11.691,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",24.173,79.30774532
135.081,3099.38,2691.95,4296.08,3746.1,11.686,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",23.919,78.47441196
135.335,3098.24,2690.94,4296.58,3746.39,11.682,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",23.665,77.6410786
135.589,3098.51,2690.64,4296.48,3746.59,11.672,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",23.411,76.80774524
135.843,3098.99,2690.59,4297.65,3747.66,11.659,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",23.157,75.97441188
136.098,3098.31,2689.69,4299.17,3748.46,11.637,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",22.902,75.13779768
136.352,3097.9,2689.23,4299.42,3748.12,11.621,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",22.648,74.30446432
136.606,3098.93,2690.13,4299.68,3748.16,11.618,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",22.394,73.47113096
136.86,3099.26,2690.47,4301.17,3749.41,11.619,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",22.14,72.6377976
137.114,3098.05,2689.54,4302.05,3750.4,11.627,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",21.886,71.80446424
137.369,3097.7,2689.05,4301.37,3750.17,11.629,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",21.631,70.96785004
137.623,3098.83,2689.9,4301.52,3750.24,11.623,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",21.377,70.13451668
137.877,3098.51,2689.98,4303.28,3751.62,11.631,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",21.123,69.30118332
138.131,3096.1,2688.34,4303.83,3752.46,11.654,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",20.869,68.46784996
138.385,3094.58,2687.18,4302.2,3751.67,11.673,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",20.615,67.6345166
138.64,3094.69,2687.08,4301.35,3751.27,11.674,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",20.36,66.7979024
138.894,3094.32,2686.74,4302.52,3752.19,11.672,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",20.106,65.96456904
139.148,3093.4,2685.68,4303.33,3752.69,11.659,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",19.852,65.13123568
139.402,3093.27,2685.11,4302.92,3752.17,11.641,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",19.598,64.29790232
139.656,3093.05,2684.76,4303.09,3752.12,11.631,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",19.344,63.46456896
139.911,3091.76,2683.67,4303.9,3752.64,11.628,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",19.089,62.62795476
140.165,3090.7,2682.75,4303.76,3752.67,11.632,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",18.835,61.7946214
140.419,3090.93,2682.95,4303.34,3752.79,11.642,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",18.581,60.96128804
140.673,3091.34,2683.19,4304.31,3753.96,11.646,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",18.327,60.12795468
140.927,3090.58,2682.33,4305.98,3755.3,11.637,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",18.073,59.29462132
141.182,3089.89,2681.52,4306.73,3755.6,11.623,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",17.818,58.45800712
141.436,3089.99,2680.99,4306.91,3755.38,11.595,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",17.564,57.62467376
141.69,3089.8,2680.37,4307.41,3755.11,11.565,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",17.31,56.7913404
141.944,3089.34,2680.15,4307.57,3754.67,11.557,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",17.056,55.95800704
142.198,3089.77,2680.36,4307.58,3754.81,11.555,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",16.802,55.12467368
142.453,3090.32,2680.6,4308.63,3755.77,11.549,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",16.547,54.28805948
142.707,3089.45,2679.74,4310.34,3756.9,11.538,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",16.293,53.45472612
142.961,3087.99,2677.8,4310.71,3756.92,11.51,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",16.039,52.62139276
143.215,3087.89,2676.38,4309.8,3755.27,11.449,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",15.785,51.7880594
143.469,3088.22,2674.98,4309.6,3753.15,11.352,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",15.531,50.95472604
143.724,3087.04,2672.7,4310.17,3751.41,11.263,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",15.276,50.11811184
143.978,3085.48,2670.68,4309.79,3749.52,11.207,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",15.022,49.28477848
144.232,3085.39,2669.82,4308.84,3747.66,11.159,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",14.768,48.45144512
144.486,3085.11,2668.96,4309.21,3747.13,11.121,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",14.514,47.61811176
144.74,3083.17,2666.75,4310.28,3747.23,11.086,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",14.26,46.7847784
144.995,3081.44,2664.73,4309.72,3746.04,11.053,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",14.005,45.9481642
145.249,3081.5,2664.18,4308.52,3744.52,11.024,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",13.751,45.11483084
145.503,3081.76,2663.99,4309.18,3744.6,11,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",13.497,44.28149748
145.757,3080.44,2662.73,4310.34,3745.28,10.989,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",13.243,43.44816412
146.011,3079.19,2661.58,4309.68,3744.7,10.986,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",12.989,42.61483076
146.266,3079.4,2661.3,4308.89,3743.89,10.969,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",12.734,41.77821656
146.52,3079.5,2661.01,4309.7,3744.22,10.949,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",12.48,40.9448832
146.774,3078.86,2660.38,4310.46,3744.48,10.938,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",12.226,40.11154984
147.028,3079.03,2660.55,4310.15,3744.32,10.941,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",11.972,39.27821648
147.282,3080.25,2661.6,4310.82,3745.47,10.953,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",11.718,38.44488312
147.537,3080.24,2661.52,4313.21,3747.63,10.953,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",11.463,37.60826892
147.791,3078.67,2660.11,4314.52,3748.37,10.942,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",11.209,36.77493556
148.045,3078.05,2659.66,4313.75,3747.62,10.943,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",10.955,35.9416022
148.299,3078.65,2660.21,4313.61,3747.63,10.947,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",10.701,35.10826884
148.553,3078.57,2660.09,4315.18,3748.99,10.946,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",10.447,34.27493548
148.808,3077.69,2659.28,4315.97,3749.95,10.95,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",10.192,33.43832128
149.062,3077.53,2659.23,4315.8,3750.25,10.963,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",9.93799999999999,32.60498792
149.316,3077.88,2659.8,4316.83,3751.3,10.975,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",9.684,31.77165456
149.57,3077.87,2659.3,4318.67,3752.7,10.955,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",9.43000000000001,30.9383212
149.824,3077.73,2657.52,4319.54,3752.72,10.886,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",9.17599999999999,30.10498784
150.079,3077.56,2654.94,4319.93,3750.99,10.764,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",8.92099999999999,29.26837364
150.333,3076.31,2651.55,4320.59,3748.06,10.613,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",8.667,28.43504028
150.587,3074,2647.68,4320.22,3744.21,10.475,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",8.41300000000001,27.60170692
150.841,3072.47,2644.8,4318.01,3739.96,10.374,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",8.15899999999999,26.76837356
151.095,3072.57,2643.56,4316.29,3736.8,10.295,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",7.905,25.9350402
151.35,3072.47,2642.48,4316.71,3735.44,10.225,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",7.65000000000001,25.098426
151.604,3071.19,2641.17,4317.31,3734.64,10.189,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",7.39599999999999,24.26509264
151.858,3070.36,2640.7,4316.85,3733.91,10.19,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",7.142,23.43175928
152.112,3070.41,2641.13,4316.99,3734.24,10.206,"2026-07-07T04:54:07.785Z",2026-07-07 01:54:07.785,"2026-07-07 01:54","up",6.888,22.59842592
